INFO 2021-04-30 10:50:31,023 autoreload 16615 139797028714304 Watching for file changes with StatReloader
DEBUG 2021-04-30 10:58:55,854 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/encoding.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,854 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/sqlite3/base.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,854 autoreload 16772 139742582658880 File /usr/lib/python3.8/urllib/error.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,854 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/views/generic/edit.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,854 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/templatetags/cache.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,854 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/handlers/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,854 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/files/move.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,854 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/deconstruct.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,854 autoreload 16772 139742582658880 File /usr/lib/python3.8/io.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,854 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/translation/trans_real.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,854 autoreload 16772 139742582658880 File /usr/lib/python3.8/asyncio/staggered.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,854 autoreload 16772 139742582658880 File /usr/lib/python3.8/opcode.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,854 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/contenttypes/management/__init__.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 10:58:55,854 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django_heroku/core.py first seen with mtime 1619092755.945602
DEBUG 2021-04-30 10:58:55,854 autoreload 16772 139742582658880 File /usr/lib/python3.8/stat.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,854 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/checks/security/sessions.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,855 autoreload 16772 139742582658880 File /usr/lib/python3.8/quopri.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,855 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/conf/__init__.py first seen with mtime 1611661712.4604511
DEBUG 2021-04-30 10:58:55,855 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/base/creation.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,855 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/urls/conf.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,855 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/wsgi.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,855 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/staticfiles/finders.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,855 autoreload 16772 139742582658880 File /usr/lib/python3.8/asyncio/locks.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,855 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/views/decorators/debug.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,855 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/ddl_references.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,855 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/info/admin.py first seen with mtime 1611663311.5163293
DEBUG 2021-04-30 10:58:55,855 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/template/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,855 autoreload 16772 139742582658880 File /usr/lib/python3.8/email/mime/__init__.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,855 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/base/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,855 autoreload 16772 139742582658880 File /usr/lib/python3.8/functools.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,855 autoreload 16772 139742582658880 File /usr/lib/python3.8/wsgiref/util.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,855 autoreload 16772 139742582658880 File /usr/lib/python3.8/contextlib.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,855 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/checks/model_checks.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,856 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/options.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,856 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/translation/reloader.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,856 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,856 autoreload 16772 139742582658880 File /usr/lib/python3.8/xml/dom/NodeFilter.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,856 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/admin/filters.py first seen with mtime 1611661712.5844572
DEBUG 2021-04-30 10:58:55,856 autoreload 16772 139742582658880 File /usr/lib/python3.8/weakref.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,856 autoreload 16772 139742582658880 File /usr/lib/python3.8/email/quoprimime.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,856 autoreload 16772 139742582658880 File /usr/lib/python3.8/unittest/result.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,856 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/http/cookie.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,856 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/paginator.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,856 autoreload 16772 139742582658880 File /usr/lib/python3.8/email/base64mime.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,856 autoreload 16772 139742582658880 File /usr/lib/python3.8/urllib/request.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,857 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/auth/password_validation.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 10:58:55,857 autoreload 16772 139742582658880 File /usr/lib/python3.8/token.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,857 autoreload 16772 139742582658880 File /usr/lib/python3.8/copyreg.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,857 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/checks/registry.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,857 autoreload 16772 139742582658880 File /usr/lib/python3.8/uuid.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,857 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/sqlparse/filters/tokens.py first seen with mtime 1611661712.1884377
DEBUG 2021-04-30 10:58:55,857 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/files/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,857 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/template/loader.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,857 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/template/smartif.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,857 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/views/generic/detail.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,857 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/forms/boundfield.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,857 autoreload 16772 139742582658880 File /usr/lib/python3.8/asyncio/futures.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,857 autoreload 16772 139742582658880 File /usr/lib/python3.8/asyncio/protocols.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,857 autoreload 16772 139742582658880 File /usr/lib/python3.8/asyncio/sslproto.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,857 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/views/static.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,857 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/cache/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,857 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/forms/formsets.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,857 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/base/validation.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,857 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/mail/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,857 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/info/models.py first seen with mtime 1611663311.5163293
DEBUG 2021-04-30 10:58:55,857 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/translation/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,857 autoreload 16772 139742582658880 File /usr/lib/python3.8/xml/dom/minidom.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,857 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/template/exceptions.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,858 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/dj_database_url.py first seen with mtime 1619092755.877603
DEBUG 2021-04-30 10:58:55,858 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/base/operations.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,858 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/http/multipartparser.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,858 autoreload 16772 139742582658880 File /usr/lib/python3.8/email/headerregistry.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,858 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/crypto.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,858 autoreload 16772 139742582658880 File /usr/lib/python3.8/json/scanner.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,858 autoreload 16772 139742582658880 File /usr/lib/python3.8/http/cookies.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,858 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/urls/resolvers.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,858 autoreload 16772 139742582658880 File /usr/lib/python3.8/collections/__init__.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,858 autoreload 16772 139742582658880 File /usr/lib/python3.8/asyncio/trsock.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,858 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/servers/basehttp.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,858 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/base.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,858 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/formats.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:56,916 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/sessions/middleware.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:56,916 autoreload 16772 139742582658880 File /usr/lib/python3.8/stringprep.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:56,917 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/whitenoise/__init__.py first seen with mtime 1619092755.8936028
DEBUG 2021-04-30 10:58:56,918 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/templatetags/tz.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:56,918 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/whitenoise/media_types.py first seen with mtime 1619092755.8936028
DEBUG 2021-04-30 10:58:56,918 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/auth/migrations/0008_alter_user_username_max_length.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 10:58:56,919 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/admin/templatetags/base.py first seen with mtime 1611661712.7244642
DEBUG 2021-04-30 10:58:56,919 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/middleware/clickjacking.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:56,919 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/whitenoise/responders.py first seen with mtime 1619092755.8936028
DEBUG 2021-04-30 10:58:56,919 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/sessions/migrations/0001_initial.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:56,919 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/auth/migrations/0001_initial.py first seen with mtime 1611661712.7364647
